Province,Month,Year,Region,Region Encode,Latitude,Longitude,Average Temperature,Max Temperature,Min Temperature,Total Precipitation,Relative Humidity,Wind Speed,Wind Direction,Surface Pressure,Solar Radiation,Soil Moisture
Đắk Lắk,5,2013,TÂY NGUYÊN,2,12.8292274,108.2999058,29.27,39.5,22.7,0.87,62.21,1.3,219.8,96.32,19.65,0.53
Đắk Lắk,6,2013,TÂY NGUYÊN,2,12.8292274,108.2999058,27.96,37.28,21.61,1.21,66.93,1.61,239.8,96.13,17.8,0.53
Đắk Lắk,7,2013,TÂY NGUYÊN,2,12.8292274,108.2999058,27.23,36.45,21.34,1.34,69.35,1.38,246.8,96.15,16.3,0.53
Đắk Lắk,8,2013,TÂY NGUYÊN,2,12.8292274,108.2999058,27.12,36.88,21.63,0.89,69.07,2.0,250.6,96.18,15.83,0.53
Đắk Lắk,9,2013,TÂY NGUYÊN,2,12.8292274,108.2999058,26.42,37.55,21.16,3.45,74.73,1.54,251.6,96.25,15.76,0.54
Đắk Lắk,10,2013,TÂY NGUYÊN,2,12.8292274,108.2999058,24.95,34.21,17.56,3.18,77.81,1.79,73.2,96.54,15.8,0.58
Đắk Lắk,11,2013,TÂY NGUYÊN,2,12.8292274,108.2999058,24.55,34.21,18.01,3.67,78.71,2.53,68.0,96.57,12.17,0.59
Đắk Lắk,12,2013,TÂY NGUYÊN,2,12.8292274,108.2999058,21.4,32.13,14.31,0.23,73.25,2.55,67.9,96.78,13.44,0.58
Đắk Lắk,1,2014,TÂY NGUYÊN,2,12.8292274,108.2999058,21.0,35.18,11.84,0.06,69.54,2.6,68.8,96.96,15.63,0.57
Đắk Lắk,2,2014,TÂY NGUYÊN,2,12.8292274,108.2999058,23.76,36.89,14.85,0.0,64.57,2.2,78.6,96.69,21.07,0.55
Đắk Lắk,3,2014,TÂY NGUYÊN,2,12.8292274,108.2999058,26.72,40.24,15.94,0.04,61.63,2.26,81.1,96.68,22.62,0.54
Đắk Lắk,4,2014,TÂY NGUYÊN,2,12.8292274,108.2999058,29.52,41.42,20.93,0.22,56.57,1.4,78.0,96.46,21.55,0.54
Đắk Lắk,5,2014,TÂY NGUYÊN,2,12.8292274,108.2999058,29.89,40.02,22.77,0.27,59.87,1.21,155.6,96.34,20.59,0.53
Đắk Lắk,6,2014,TÂY NGUYÊN,2,12.8292274,108.2999058,28.88,39.55,22.0,0.35,61.4,2.18,250.1,96.15,16.62,0.53
Đắk Lắk,7,2014,TÂY NGUYÊN,2,12.8292274,108.2999058,27.66,37.15,21.93,0.76,67.06,2.23,253.2,96.19,15.84,0.53
Đắk Lắk,8,2014,TÂY NGUYÊN,2,12.8292274,108.2999058,28.06,39.18,22.11,0.88,64.71,1.49,244.3,96.31,18.65,0.53
Đắk Lắk,9,2014,TÂY NGUYÊN,2,12.8292274,108.2999058,27.69,37.94,21.05,1.04,68.19,1.39,234.1,96.33,17.68,0.53
Đắk Lắk,10,2014,TÂY NGUYÊN,2,12.8292274,108.2999058,26.38,37.48,18.53,1.77,72.2,1.83,70.7,96.56,17.29,0.54
Đắk Lắk,11,2014,TÂY NGUYÊN,2,12.8292274,108.2999058,25.88,35.56,19.98,1.05,71.46,2.44,70.4,96.64,14.55,0.53
Đắk Lắk,12,2014,TÂY NGUYÊN,2,12.8292274,108.2999058,23.33,33.86,13.73,1.71,75.42,2.85,61.9,96.81,10.55,0.54
Đắk Lắk,1,2015,TÂY NGUYÊN,2,12.8292274,108.2999058,21.82,33.71,12.09,0.29,69.46,2.54,70.9,96.93,17.41,0.54
Đắk Lắk,2,2015,TÂY NGUYÊN,2,12.8292274,108.2999058,23.84,38.08,13.68,0.06,64.51,2.36,76.4,96.84,20.15,0.53
Đắk Lắk,3,2015,TÂY NGUYÊN,2,12.8292274,108.2999058,26.75,38.8,16.56,0.28,60.52,2.28,78.9,96.75,22.92,0.53
Đắk Lắk,4,2015,TÂY NGUYÊN,2,12.8292274,108.2999058,28.78,40.73,16.81,0.23,57.05,1.95,73.8,96.55,22.06,0.53
Đắk Lắk,5,2015,TÂY NGUYÊN,2,12.8292274,108.2999058,30.16,40.29,23.05,0.22,56.13,1.27,238.7,96.37,20.68,0.52
Đắk Lắk,6,2015,TÂY NGUYÊN,2,12.8292274,108.2999058,29.55,40.04,22.92,0.33,58.02,1.63,243.3,96.28,18.69,0.52
Đắk Lắk,7,2015,TÂY NGUYÊN,2,12.8292274,108.2999058,28.24,38.07,22.11,0.48,62.91,2.03,251.5,96.26,17.18,0.52
Đắk Lắk,8,2015,TÂY NGUYÊN,2,12.8292274,108.2999058,28.76,40.01,22.13,0.36,63.41,1.66,254.1,96.29,18.36,0.52
Đắk Lắk,9,2015,TÂY NGUYÊN,2,12.8292274,108.2999058,28.25,40.32,22.18,0.57,65.31,1.28,256.7,96.36,18.18,0.52
Đắk Lắk,10,2015,TÂY NGUYÊN,2,12.8292274,108.2999058,26.88,37.89,19.95,1.54,70.0,1.66,76.8,96.64,17.51,0.52
Đắk Lắk,11,2015,TÂY NGUYÊN,2,12.8292274,108.2999058,25.25,34.7,19.99,5.06,79.94,2.36,73.6,96.69,14.45,0.56
Đắk Lắk,12,2015,TÂY NGUYÊN,2,12.8292274,108.2999058,23.99,33.32,17.11,1.86,77.12,2.5,68.9,96.9,14.56,0.57
Đắk Lắk,1,2016,TÂY NGUYÊN,2,12.8292274,108.2999058,24.82,36.65,13.98,0.62,71.93,2.18,76.3,96.88,17.1,0.56
Đắk Lắk,2,2016,TÂY NGUYÊN,2,12.8292274,108.2999058,23.71,36.83,13.63,0.19,66.78,2.83,69.8,96.99,17.28,0.55
Đắk Lắk,3,2016,TÂY NGUYÊN,2,12.8292274,108.2999058,26.94,41.06,15.33,0.05,59.16,2.09,78.3,96.73,22.83,0.54
Đắk Lắk,4,2016,TÂY NGUYÊN,2,12.8292274,108.2999058,30.43,42.61,19.23,0.69,53.2,1.39,82.3,96.42,23.02,0.53
Đắk Lắk,5,2016,TÂY NGUYÊN,2,12.8292274,108.2999058,28.57,40.49,21.59,6.23,72.31,1.18,163.5,96.35,19.53,0.56
Đắk Lắk,6,2016,TÂY NGUYÊN,2,12.8292274,108.2999058,26.24,35.25,21.16,8.57,82.43,1.45,234.4,96.35,18.06,0.62
Đắk Lắk,7,2016,TÂY NGUYÊN,2,12.8292274,108.2999058,25.63,34.4,21.02,3.68,85.01,1.38,244.4,96.33,19.4,0.68
Đắk Lắk,8,2016,TÂY NGUYÊN,2,12.8292274,108.2999058,25.57,35.31,21.86,8.56,87.05,1.79,243.8,96.12,17.03,0.71
Đắk Lắk,9,2016,TÂY NGUYÊN,2,12.8292274,108.2999058,25.2,33.6,20.58,12.0,88.34,1.3,238.4,96.26,16.98,0.81
Đắk Lắk,10,2016,TÂY NGUYÊN,2,12.8292274,108.2999058,25.03,33.89,20.17,6.1,86.95,1.24,84.3,96.32,14.18,0.89
Đắk Lắk,11,2016,TÂY NGUYÊN,2,12.8292274,108.2999058,23.93,31.49,17.94,6.59,88.64,1.95,66.4,96.58,13.41,0.91
Đắk Lắk,12,2016,TÂY NGUYÊN,2,12.8292274,108.2999058,22.62,29.1,16.67,8.25,89.59,2.38,60.6,96.66,9.08,0.92
Đắk Lắk,1,2017,TÂY NGUYÊN,2,12.8292274,108.2999058,22.07,29.43,14.39,1.71,85.59,2.32,65.9,96.75,12.6,0.89
Đắk Lắk,2,2017,TÂY NGUYÊN,2,12.8292274,108.2999058,21.8,32.33,13.34,0.64,81.95,2.19,67.9,96.86,16.35,0.83
Đắk Lắk,3,2017,TÂY NGUYÊN,2,12.8292274,108.2999058,24.08,34.86,15.01,0.68,77.25,1.8,84.7,96.65,22.44,0.76
Đắk Lắk,4,2017,TÂY NGUYÊN,2,12.8292274,108.2999058,26.53,38.85,18.69,2.83,75.99,1.49,87.5,96.53,20.35,0.71
Đắk Lắk,5,2017,TÂY NGUYÊN,2,12.8292274,108.2999058,26.56,35.05,20.1,8.91,82.97,1.15,163.5,96.4,18.34,0.73
Đắk Lắk,6,2017,TÂY NGUYÊN,2,12.8292274,108.2999058,25.82,32.57,21.78,6.73,85.95,1.37,246.6,96.33,18.39,0.79
Đắk Lắk,7,2017,TÂY NGUYÊN,2,12.8292274,108.2999058,24.51,30.57,20.99,11.5,90.85,1.74,244.4,96.28,15.03,0.88
Đắk Lắk,8,2017,TÂY NGUYÊN,2,12.8292274,108.2999058,25.56,35.11,20.64,6.43,87.62,1.32,245.4,96.27,18.11,0.93
Đắk Lắk,9,2017,TÂY NGUYÊN,2,12.8292274,108.2999058,26.13,35.32,21.54,6.33,85.71,1.03,237.9,96.36,18.82,0.93
Đắk Lắk,10,2017,TÂY NGUYÊN,2,12.8292274,108.2999058,24.75,33.14,18.83,6.86,86.4,1.49,65.7,96.43,14.86,0.95
Đắk Lắk,11,2017,TÂY NGUYÊN,2,12.8292274,108.2999058,23.86,30.26,17.35,6.55,89.66,2.17,64.2,96.47,12.03,0.94
Đắk Lắk,12,2017,TÂY NGUYÊN,2,12.8292274,108.2999058,21.42,29.32,12.24,2.34,85.9,2.59,61.4,96.77,11.41,0.91
Đắk Lắk,1,2018,TÂY NGUYÊN,2,12.8292274,108.2999058,22.04,31.96,15.52,0.47,84.16,2.13,69.7,96.62,13.81,0.85
Đắk Lắk,2,2018,TÂY NGUYÊN,2,12.8292274,108.2999058,21.23,32.63,11.36,0.06,79.0,2.12,73.1,96.85,19.65,0.78
Đắk Lắk,3,2018,TÂY NGUYÊN,2,12.8292274,108.2999058,24.05,35.51,16.61,0.83,76.13,1.94,79.7,96.65,21.17,0.72
Đắk Lắk,4,2018,TÂY NGUYÊN,2,12.8292274,108.2999058,26.31,38.67,16.69,2.76,72.28,1.82,80.1,96.52,22.71,0.67
Đắk Lắk,5,2018,TÂY NGUYÊN,2,12.8292274,108.2999058,27.01,36.48,20.77,5.83,78.57,1.0,108.8,96.45,20.57,0.69
Đắk Lắk,6,2018,TÂY NGUYÊN,2,12.8292274,108.2999058,25.01,32.77,21.11,11.25,86.85,1.84,247.9,96.29,16.04,0.77
Đắk Lắk,7,2018,TÂY NGUYÊN,2,12.8292274,108.2999058,24.62,31.68,20.56,10.87,89.57,2.22,247.7,96.12,15.98,0.86
Đắk Lắk,8,2018,TÂY NGUYÊN,2,12.8292274,108.2999058,24.4,30.76,20.87,11.45,89.98,2.27,247.6,96.16,15.47,0.93
Đắk Lắk,9,2018,TÂY NGUYÊN,2,12.8292274,108.2999058,25.33,33.52,20.29,10.13,86.48,1.19,230.7,96.35,18.13,0.95
Đắk Lắk,10,2018,TÂY NGUYÊN,2,12.8292274,108.2999058,24.0,32.46,16.79,3.59,86.23,1.77,72.8,96.67,18.45,0.94
Đắk Lắk,11,2018,TÂY NGUYÊN,2,12.8292274,108.2999058,23.55,30.88,15.74,5.19,86.52,2.04,71.0,96.69,14.27,0.9
Đắk Lắk,12,2018,TÂY NGUYÊN,2,12.8292274,108.2999058,23.25,30.23,17.72,2.49,87.04,2.31,63.1,96.74,11.92,0.87
Đắk Lắk,1,2019,TÂY NGUYÊN,2,12.8292274,108.2999058,21.52,28.93,13.44,1.39,84.69,2.35,65.6,96.93,15.55,0.83
Đắk Lắk,2,2019,TÂY NGUYÊN,2,12.8292274,108.2999058,22.97,33.37,15.49,0.02,78.73,1.87,87.3,96.88,22.32,0.76
Đắk Lắk,3,2019,TÂY NGUYÊN,2,12.8292274,108.2999058,25.69,36.24,15.28,0.59,73.72,1.62,88.4,96.65,21.67,0.7
Đắk Lắk,4,2019,TÂY NGUYÊN,2,12.8292274,108.2999058,27.68,38.97,19.06,2.06,71.78,1.23,92.4,96.46,23.83,0.66
Đắk Lắk,5,2019,TÂY NGUYÊN,2,12.8292274,108.2999058,27.11,39.76,21.98,7.75,81.71,1.14,243.2,96.36,19.96,0.67
Đắk Lắk,6,2019,TÂY NGUYÊN,2,12.8292274,108.2999058,26.33,34.9,21.02,7.43,84.95,1.51,244.1,96.29,20.13,0.74
Đắk Lắk,7,2019,TÂY NGUYÊN,2,12.8292274,108.2999058,24.8,31.52,19.52,6.17,87.42,1.92,247.3,96.28,18.08,0.77
Đắk Lắk,8,2019,TÂY NGUYÊN,2,12.8292274,108.2999058,24.9,31.52,20.12,14.88,89.53,2.08,245.8,96.18,16.89,0.86
Đắk Lắk,9,2019,TÂY NGUYÊN,2,12.8292274,108.2999058,24.87,33.91,19.91,13.98,87.29,1.78,241.3,96.44,15.78,0.94
Đắk Lắk,10,2019,TÂY NGUYÊN,2,12.8292274,108.2999058,24.76,34.74,19.48,6.13,85.81,1.71,72.9,96.57,17.59,0.94
Đắk Lắk,11,2019,TÂY NGUYÊN,2,12.8292274,108.2999058,22.79,30.9,16.85,6.07,87.43,1.95,64.3,96.64,13.33,0.94
Đắk Lắk,12,2019,TÂY NGUYÊN,2,12.8292274,108.2999058,20.91,29.97,13.34,0.08,83.9,2.25,67.2,96.88,15.33,0.88
Đắk Lắk,1,2020,TÂY NGUYÊN,2,12.8292274,108.2999058,21.64,31.4,14.51,0.07,82.09,2.08,74.6,96.86,18.09,0.8
Đắk Lắk,2,2020,TÂY NGUYÊN,2,12.8292274,108.2999058,22.21,34.56,12.59,0.16,77.79,2.33,71.5,96.97,18.91,0.73
Đắk Lắk,3,2020,TÂY NGUYÊN,2,12.8292274,108.2999058,26.07,37.41,16.61,0.17,69.76,1.82,87.2,96.62,23.66,0.67
Đắk Lắk,4,2020,TÂY NGUYÊN,2,12.8292274,108.2999058,26.65,39.24,19.45,1.02,71.1,2.13,78.1,96.65,21.41,0.64
Đắk Lắk,5,2020,TÂY NGUYÊN,2,12.8292274,108.2999058,28.45,41.14,20.11,4.62,73.03,1.17,196.4,96.37,21.93,0.62
Đắk Lắk,6,2020,TÂY NGUYÊN,2,12.8292274,108.2999058,26.45,35.63,20.9,8.17,83.57,1.12,240.2,96.33,18.44,0.67
Đắk Lắk,7,2020,TÂY NGUYÊN,2,12.8292274,108.2999058,26.15,35.4,20.0,8.34,83.69,1.11,234.4,96.28,18.22,0.74
Đắk Lắk,8,2020,TÂY NGUYÊN,2,12.8292274,108.2999058,25.06,32.11,21.14,12.53,88.95,1.54,244.0,96.24,18.18,0.85
Đắk Lắk,9,2020,TÂY NGUYÊN,2,12.8292274,108.2999058,25.73,36.81,21.13,11.27,86.24,1.15,232.2,96.32,18.17,0.9
Đắk Lắk,10,2020,TÂY NGUYÊN,2,12.8292274,108.2999058,24.43,33.49,19.04,18.82,89.64,1.21,103.3,96.25,13.51,0.97
Đắk Lắk,11,2020,TÂY NGUYÊN,2,12.8292274,108.2999058,23.34,31.65,17.79,7.03,87.64,2.06,61.3,96.6,13.46,0.96
Đắk Lắk,12,2020,TÂY NGUYÊN,2,12.8292274,108.2999058,21.64,30.97,15.29,1.37,86.66,2.39,59.1,96.7,10.45,0.93
Đắk Lắk,1,2021,TÂY NGUYÊN,2,12.8292274,108.2999058,20.29,29.28,11.09,0.13,82.81,2.43,64.6,96.8,13.99,0.86
Đắk Lắk,2,2021,TÂY NGUYÊN,2,12.8292274,108.2999058,21.56,33.39,13.14,0.17,78.55,1.96,75.4,96.75,20.04,0.79
Đắk Lắk,3,2021,TÂY NGUYÊN,2,12.8292274,108.2999058,24.82,37.3,16.0,0.18,74.44,2.05,81.1,96.61,22.72,0.72
Đắk Lắk,4,2021,TÂY NGUYÊN,2,12.8292274,108.2999058,26.55,37.33,19.12,2.71,74.49,1.58,85.9,96.51,20.77,0.67
Đắk Lắk,5,2021,TÂY NGUYÊN,2,12.8292274,108.2999058,27.1,37.9,20.43,4.97,78.97,1.28,117.2,96.34,20.89,0.68
Đắk Lắk,6,2021,TÂY NGUYÊN,2,12.8292274,108.2999058,25.48,33.04,20.55,6.14,86.29,1.66,242.9,96.34,19.02,0.72
Đắk Lắk,7,2021,TÂY NGUYÊN,2,12.8292274,108.2999058,25.46,34.14,21.23,9.86,85.46,1.92,246.0,96.23,17.4,0.76
Đắk Lắk,8,2021,TÂY NGUYÊN,2,12.8292274,108.2999058,25.51,34.08,20.45,9.46,86.02,1.53,243.2,96.33,18.66,0.83
Đắk Lắk,9,2021,TÂY NGUYÊN,2,12.8292274,108.2999058,25.24,34.81,20.0,12.93,86.99,1.21,217.0,96.32,15.72,0.92
Đắk Lắk,10,2021,TÂY NGUYÊN,2,12.8292274,108.2999058,24.36,33.06,18.88,14.0,90.63,1.53,81.0,96.38,13.44,0.97
Đắk Lắk,11,2021,TÂY NGUYÊN,2,12.8292274,108.2999058,23.71,32.46,19.0,9.02,90.35,2.31,63.7,96.55,10.25,0.97
Đắk Lắk,12,2021,TÂY NGUYÊN,2,12.8292274,108.2999058,21.57,30.34,13.73,1.27,86.2,2.38,62.0,96.82,12.0,0.94
Đắk Lắk,1,2022,TÂY NGUYÊN,2,12.8292274,108.2999058,21.92,31.65,15.29,0.39,83.42,1.94,71.3,96.78,17.18,0.87
Đắk Lắk,2,2022,TÂY NGUYÊN,2,12.8292274,108.2999058,23.16,33.83,16.01,0.65,81.33,2.37,72.0,96.69,15.88,0.8
Đắk Lắk,3,2022,TÂY NGUYÊN,2,12.8292274,108.2999058,24.92,35.52,15.63,2.78,77.81,1.72,82.8,96.49,20.35,0.74
Đắk Lắk,4,2022,TÂY NGUYÊN,2,12.8292274,108.2999058,25.82,37.23,17.58,2.23,76.64,1.81,72.1,96.46,18.95,0.72
Đắk Lắk,5,2022,TÂY NGUYÊN,2,12.8292274,108.2999058,25.96,37.92,20.63,7.89,83.77,1.38,231.9,96.28,17.67,0.73
Đắk Lắk,6,2022,TÂY NGUYÊN,2,12.8292274,108.2999058,25.94,34.41,21.4,5.2,85.43,1.16,251.2,96.28,21.45,0.78
Đắk Lắk,7,2022,TÂY NGUYÊN,2,12.8292274,108.2999058,25.33,36.42,20.75,8.54,87.6,1.39,239.1,96.18,17.36,0.83
Đắk Lắk,8,2022,TÂY NGUYÊN,2,12.8292274,108.2999058,24.97,34.1,21.02,10.37,88.47,1.48,246.7,96.24,17.66,0.91
Đắk Lắk,9,2022,TÂY NGUYÊN,2,12.8292274,108.2999058,25.21,34.07,20.5,14.8,87.61,1.24,240.8,96.31,16.59,0.95
Đắk Lắk,10,2022,TÂY NGUYÊN,2,12.8292274,108.2999058,23.99,31.72,18.16,6.16,87.82,1.57,65.8,96.49,13.54,0.97
Đắk Lắk,11,2022,TÂY NGUYÊN,2,12.8292274,108.2999058,23.69,31.67,17.4,3.41,87.44,1.72,74.3,96.54,13.47,0.93
Đắk Lắk,12,2022,TÂY NGUYÊN,2,12.8292274,108.2999058,20.83,28.91,14.05,4.99,87.42,2.34,63.8,96.73,12.83,0.93
Đắk Lắk,1,2023,TÂY NGUYÊN,2,12.8292274,108.2999058,21.14,31.08,13.92,1.78,85.9,2.29,58.5,96.76,11.88,0.89
Đắk Lắk,2,2023,TÂY NGUYÊN,2,12.8292274,108.2999058,22.6,33.5,15.72,0.44,81.32,2.28,71.7,96.75,16.94,0.82
Đắk Lắk,3,2023,TÂY NGUYÊN,2,12.8292274,108.2999058,23.59,37.21,13.52,0.14,76.11,1.97,78.9,96.73,22.24,0.75
Đắk Lắk,4,2023,TÂY NGUYÊN,2,12.8292274,108.2999058,27.66,37.21,19.89,0.5,73.46,1.4,83.9,96.39,21.0,0.68
Đắk Lắk,5,2023,TÂY NGUYÊN,2,12.8292274,108.2999058,27.11,38.05,21.56,8.5,81.02,1.27,217.8,96.36,20.26,0.69
Đắk Lắk,6,2023,TÂY NGUYÊN,2,12.8292274,108.2999058,25.83,34.26,22.05,7.65,87.67,1.48,248.4,96.28,19.16,0.78
Đắk Lắk,7,2023,TÂY NGUYÊN,2,12.8292274,108.2999058,25.79,34.53,22.05,14.8,87.53,1.52,246.3,96.26,16.39,0.84
Đắk Lắk,8,2023,TÂY NGUYÊN,2,12.8292274,108.2999058,25.57,32.51,20.97,7.1,88.12,1.77,248.2,96.3,20.22,0.93
Đắk Lắk,9,2023,TÂY NGUYÊN,2,12.8292274,108.2999058,25.49,33.02,21.76,14.54,89.16,1.34,245.4,96.32,16.89,0.97
Đắk Lắk,10,2023,TÂY NGUYÊN,2,12.8292274,108.2999058,25.34,32.47,21.03,7.6,88.57,1.19,50.7,96.57,15.46,0.98
Đắk Lắk,11,2023,TÂY NGUYÊN,2,12.8292274,108.2999058,23.74,31.11,17.87,3.25,88.84,2.05,64.9,96.73,12.5,0.96
Đắk Lắk,12,2023,TÂY NGUYÊN,2,12.8292274,108.2999058,23.16,30.67,16.82,1.28,86.2,2.4,64.5,96.83,12.82,0.9
Đắk Nông,1,2011,TÂY NGUYÊN,2,12.2818851,107.7302484,21.19,29.88,14.09,0.15,74.02,4.31,57.9,94.5,15.73,0.66
Đắk Nông,2,2011,TÂY NGUYÊN,2,12.2818851,107.7302484,23.35,33.96,13.84,0.01,65.54,3.12,58.5,94.38,20.95,0.64
Đắk Nông,3,2011,TÂY NGUYÊN,2,12.2818851,107.7302484,23.96,35.23,16.4,0.39,67.38,4.02,57.0,94.39,16.87,0.62
Đắk Nông,4,2011,TÂY NGUYÊN,2,12.2818851,107.7302484,26.43,37.86,17.63,0.16,61.64,2.69,55.9,94.31,20.67,0.61
Đắk Nông,5,2011,TÂY NGUYÊN,2,12.2818851,107.7302484,26.84,38.02,21.02,1.86,70.13,2.31,231.9,94.15,19.02,0.6
Đắk Nông,6,2011,TÂY NGUYÊN,2,12.2818851,107.7302484,25.28,33.53,20.88,0.88,77.35,3.39,236.3,94.05,17.38,0.61
Đắk Nông,7,2011,TÂY NGUYÊN,2,12.2818851,107.7302484,24.98,32.81,20.36,1.76,77.91,3.2,235.7,94.06,17.13,0.61
Đắk Nông,8,2011,TÂY NGUYÊN,2,12.2818851,107.7302484,25.12,34.66,20.53,1.41,78.09,2.69,238.3,94.12,17.69,0.61
Đắk Nông,9,2011,TÂY NGUYÊN,2,12.2818851,107.7302484,24.27,31.49,19.06,2.51,82.86,3.08,241.2,94.1,14.27,0.61
Đắk Nông,10,2011,TÂY NGUYÊN,2,12.2818851,107.7302484,23.88,32.48,19.28,3.54,83.21,2.64,54.8,94.26,16.24,0.64
Đắk Nông,11,2011,TÂY NGUYÊN,2,12.2818851,107.7302484,23.69,32.77,17.68,2.59,77.75,3.11,54.8,94.33,16.7,0.64
Đắk Nông,12,2011,TÂY NGUYÊN,2,12.2818851,107.7302484,21.53,30.67,13.27,0.71,75.65,4.47,53.7,94.51,14.26,0.63
Đắk Nông,1,2012,TÂY NGUYÊN,2,12.2818851,107.7302484,23.47,35.07,16.37,0.43,69.18,3.57,58.2,94.45,15.97,0.61
Đắk Nông,2,2012,TÂY NGUYÊN,2,12.2818851,107.7302484,25.1,36.66,16.47,0.52,63.78,2.98,55.9,94.31,19.71,0.6
Đắk Nông,3,2012,TÂY NGUYÊN,2,12.2818851,107.7302484,26.64,36.87,18.37,1.03,60.11,2.81,54.6,94.32,19.33,0.6
Đắk Nông,4,2012,TÂY NGUYÊN,2,12.2818851,107.7302484,26.59,36.87,18.72,2.88,69.38,2.04,209.6,94.27,20.25,0.62
Đắk Nông,5,2012,TÂY NGUYÊN,2,12.2818851,107.7302484,26.96,36.69,20.99,0.85,69.45,2.91,224.0,94.06,18.94,0.6
Đắk Nông,6,2012,TÂY NGUYÊN,2,12.2818851,107.7302484,25.41,33.2,20.7,0.95,75.72,3.65,239.3,94.02,16.78,0.6
Đắk Nông,7,2012,TÂY NGUYÊN,2,12.2818851,107.7302484,24.51,31.16,20.3,2.46,80.91,3.3,236.2,94.05,17.05,0.61
Đắk Nông,8,2012,TÂY NGUYÊN,2,12.2818851,107.7302484,25.36,32.75,20.2,0.92,74.59,3.56,238.7,94.1,17.92,0.6
Đắk Nông,9,2012,TÂY NGUYÊN,2,12.2818851,107.7302484,24.53,35.31,19.99,3.56,81.98,2.12,213.7,94.17,15.37,0.62
Đắk Nông,10,2012,TÂY NGUYÊN,2,12.2818851,107.7302484,25.14,34.94,17.23,1.67,73.99,2.15,64.0,94.32,18.72,0.62
Đắk Nông,11,2012,TÂY NGUYÊN,2,12.2818851,107.7302484,25.59,36.04,18.55,1.48,72.3,2.07,57.9,94.35,17.87,0.61
Đắk Nông,12,2012,TÂY NGUYÊN,2,12.2818851,107.7302484,24.49,35.48,15.69,0.21,67.64,3.61,59.2,94.44,17.87,0.6
Đắk Nông,1,2013,TÂY NGUYÊN,2,12.2818851,107.7302484,22.54,33.49,14.02,0.75,68.91,3.89,58.7,94.6,18.19,0.6
Đắk Nông,2,2013,TÂY NGUYÊN,2,12.2818851,107.7302484,24.98,37.81,16.01,0.25,62.05,3.88,59.7,94.46,20.25,0.6
Đắk Nông,3,2013,TÂY NGUYÊN,2,12.2818851,107.7302484,27.89,38.7,15.92,0.07,53.52,2.38,39.9,94.4,20.4,0.59
Đắk Nông,4,2013,TÂY NGUYÊN,2,12.2818851,107.7302484,28.3,37.93,19.62,0.24,58.66,2.23,157.9,94.23,19.43,0.59
Đắk Nông,5,2013,TÂY NGUYÊN,2,12.2818851,107.7302484,27.64,38.32,21.98,0.58,65.36,2.25,219.0,94.18,20.55,0.59
Đắk Nông,6,2013,TÂY NGUYÊN,2,12.2818851,107.7302484,25.82,35.57,20.05,1.95,74.67,2.66,230.9,94.01,17.94,0.6
Đắk Nông,7,2013,TÂY NGUYÊN,2,12.2818851,107.7302484,25.54,34.89,20.53,1.3,73.93,2.69,235.9,94.01,15.89,0.6
Đắk Nông,8,2013,TÂY NGUYÊN,2,12.2818851,107.7302484,24.94,34.93,19.79,1.36,77.38,3.36,238.3,94.07,16.15,0.6
Đắk Nông,9,2013,TÂY NGUYÊN,2,12.2818851,107.7302484,24.78,34.57,20.03,3.5,78.8,2.78,239.8,94.12,15.97,0.6
Đắk Nông,10,2013,TÂY NGUYÊN,2,12.2818851,107.7302484,24.09,33.82,16.95,2.88,78.74,2.35,64.4,94.35,17.62,0.64
Đắk Nông,11,2013,TÂY NGUYÊN,2,12.2818851,107.7302484,23.69,33.89,16.5,3.18,78.78,3.26,59.2,94.37,15.65,0.64
Đắk Nông,12,2013,TÂY NGUYÊN,2,12.2818851,107.7302484,21.34,32.75,13.88,0.05,70.23,3.88,56.0,94.52,16.61,0.62
Đắk Nông,1,2014,TÂY NGUYÊN,2,12.2818851,107.7302484,21.08,34.47,12.35,0.02,63.94,3.81,57.3,94.68,18.54,0.61
Đắk Nông,2,2014,TÂY NGUYÊN,2,12.2818851,107.7302484,24.25,35.74,14.05,0.0,56.07,2.8,55.8,94.44,21.93,0.6
Đắk Nông,3,2014,TÂY NGUYÊN,2,12.2818851,107.7302484,26.87,38.48,15.72,0.04,53.84,2.8,58.5,94.45,22.76,0.6
Đắk Nông,4,2014,TÂY NGUYÊN,2,12.2818851,107.7302484,28.97,39.18,20.59,0.16,54.51,1.59,291.7,94.29,19.02,0.59
Đắk Nông,5,2014,TÂY NGUYÊN,2,12.2818851,107.7302484,28.34,38.36,21.74,0.47,63.6,2.07,214.5,94.2,21.16,0.59
Đắk Nông,6,2014,TÂY NGUYÊN,2,12.2818851,107.7302484,26.28,35.84,20.05,1.03,71.35,3.4,236.2,94.06,16.59,0.59
Đắk Nông,7,2014,TÂY NGUYÊN,2,12.2818851,107.7302484,25.24,33.76,20.29,1.24,76.89,3.54,240.0,94.09,15.64,0.59
Đắk Nông,8,2014,TÂY NGUYÊN,2,12.2818851,107.7302484,25.8,35.38,20.43,1.28,73.66,2.75,229.6,94.19,19.04,0.59
Đắk Nông,9,2014,TÂY NGUYÊN,2,12.2818851,107.7302484,25.83,36.97,20.38,0.93,73.44,2.48,233.2,94.2,17.0,0.59
Đắk Nông,10,2014,TÂY NGUYÊN,2,12.2818851,107.7302484,25.42,36.09,18.45,1.72,71.89,1.91,52.1,94.38,19.07,0.6
